country_name,country,year,region,wb_inc,ndp_usd,ETR_L,ETR_K,Tau_L,Tau_K,Lsh_ndp,Ksh_ndp,pct_tax,pct_1000,pct_1100,pct_1200,pct_2000,pct_4000,pct_5000,pct_6000,source_tax,source_sna
Pakistan,PAK,1993,Asia,Developing countries,81879105536,.011830656,.19585238,.0080909608,.061909351,.68389791,.31610212,.20641783,.05973148,.009874356,.049857132,.00026559498,.0021015108,.12413791,.020181339,Archives,composite
Pakistan,PAK,1994,Asia,Developing countries,85545779200,.011988604,.22246999,.0081859268,.070565484,.682809,.31719103,.21961775,.067365654,.009978787,.057386875,.00026075743,.0021743539,.13242456,.017392427,Archives,composite
Pakistan,PAK,1995,Asia,Developing countries,89699549184,.017463619,.22373237,.011904232,.071223214,.68165892,.31834114,.22108582,.071585424,.01458812,.056997303,.00035002397,.0020761283,.13181385,.015260383,Archives,composite
Pakistan,PAK,1996,Asia,Developing countries,92203384832,.014017335,.20059213,.0095588136,.063802727,.68192804,.31807193,.20140877,.063355573,.011792302,.051563267,.00036393863,.0026224875,.12023833,.014828442,Archives,composite
Pakistan,PAK,1997,Asia,Developing countries,93728374784,.013072772,.19911458,.0089257685,.063164011,.6827755,.31722444,.19876079,.061967511,.010912939,.051054563,.00043951342,.002929413,.1189013,.014523068,Archives,composite
Pakistan,PAK,1998,Asia,Developing countries,96443252736,.01164832,.18724884,.0079521695,.059416287,.68268812,.31731191,.18604888,.057222754,.0090142144,.048208535,.00085322844,.00269477,.11086615,.014411989,Archives,composite
Pakistan,PAK,1999,Asia,Developing countries,100818485248,.011249073,.15010226,.0076644951,.047830891,.68134463,.31865537,.16570702,.046692424,.0084318481,.038260579,.00096444791,.0022437728,.10290952,.012896853,Archives,composite
Pakistan,PAK,2000,Asia,Developing countries,103901552640,.011162764,.13863547,.0076078116,.044150591,.68153471,.31846532,.15585598,.043751702,.0077599688,.035991736,.0013643849,.0012649616,.098708481,.010766456,Archives,composite
Pakistan,PAK,2001,Asia,Developing countries,106765066240,.011879005,.14529075,.0080928132,.046308491,.68127024,.31872982,.15548506,.04645906,.00851053,.037948523,.0012555657,.00094786717,.096918449,.0099041266,Archives,composite
Pakistan,PAK,2002,Asia,Developing countries,111011356672,.012193986,.14413007,.0082974946,.046055626,.68045795,.31954211,.17338496,.046290495,.0086173397,.037673153,.0013404156,.00089940644,.11571098,.0091436571,Archives,composite
Pakistan,PAK,2003,Asia,Developing countries,118201344000,.012167421,.13674867,.008247124,.044059906,.67780375,.32219625,.15904984,.044389367,.0084075416,.035981823,.0014047368,.00085732283,.10436253,.0080358787,Archives,composite
Pakistan,PAK,2004,Asia,Developing countries,127678636032,.012194525,.14029518,.0082230093,.045691367,.6743198,.32568023,.15849847,.045644883,.0083567854,.0372881,.0013713923,.0010114333,.1033871,.0070836442,Archives,composite
Pakistan,PAK,2005,Asia,Developing countries,136806105088,.012861563,.14279369,.0086333742,.046942864,.67125392,.32874608,.15615642,.046602614,.008532133,.038070489,.0015709626,.0012934863,.10072356,.005965793,Archives,composite
Pakistan,PAK,2006,Asia,Developing countries,143359524864,.014833288,.16995464,.0099380277,.056088187,.66998142,.33001855,.1552581,.055799324,.010215891,.045583442,.0014980945,.0014008156,.091397814,.0051620672,Archives,composite
Pakistan,PAK,2007,Asia,Developing countries,148517634048,.01534092,.17339078,.01026849,.057331149,.66935295,.33064705,.1588854,.057318419,.010494011,.046824414,.0015758002,.0011522992,.094228402,.0046104915,Archives,composite
Pakistan,PAK,2008,Asia,Developing countries,152833048576,.015683359,.17620258,.010495312,.058287736,.66920048,.33079955,.16340356,.058550168,.010719524,.047830656,.0016055017,.0008929671,.097786121,.0045687822,Archives,composite
Pakistan,PAK,2009,Asia,Developing countries,157694640128,.016598891,.17980038,.011091786,.059653375,.66822445,.33177558,.16494423,.059978787,.010981079,.048997719,.0019366606,.00089960638,.097662635,.0044665397,Archives,composite
Pakistan,PAK,2010,Asia,Developing countries,161849475072,.015469817,.18014224,.0103303,.059848424,.66777134,.33222872,.1666114,.059764631,.010941871,.048822768,.0012833927,.0012714951,.099994853,.0042970325,Archives,composite
Pakistan,PAK,2011,Asia,Developing countries,168249212928,.015795255,.18694402,.010527345,.062348109,.66648781,.33351219,.1715816,.063132152,.011558404,.051573757,.00099452888,.00058809068,.10272956,.0041372655,Archives,composite
Pakistan,PAK,2012,Asia,Developing countries,175070429184,.015072796,.17593631,.01002971,.05886513,.66541803,.33458203,.16631491,.05952546,.010898082,.048627384,.0010101176,.00061273022,.1006434,.0045231963,Archives,composite
Pakistan,PAK,2013,Asia,Developing countries,183492755456,.015377466,.17952767,.010208135,.060350515,.66383725,.33616275,.1690935,.061042346,.011175799,.049866553,.00093977212,.00061033393,.10177278,.0047282646,Archives,composite
Pakistan,PAK,2014,Asia,Developing countries,192567050240,.017116595,.19742215,.011332409,.066714585,.66207141,.33792856,.18066587,.067575164,.012371843,.055203326,.0010367974,.00059881725,.10644662,.0050084642,Archives,composite
Pakistan,PAK,2015,Asia,Developing countries,202327670784,.016985249,.193765,.011215862,.065816246,.66032958,.33967045,.1782181,.066659622,.012204222,.054455403,.0010227503,.00059070409,.10500442,.0049406067,Archives,composite
Pakistan,PAK,2016,Asia,Developing countries,213445459968,.01795705,.20213673,.011819474,.06908872,.65820801,.34179202,.18711288,.069986567,.01281333,.057173248,.0010737954,.00062018592,.11024515,.0051871906,Archives,composite
Pakistan,PAK,2017,Asia,Developing countries,225703772160,.018684514,.20722938,.01225403,.071320303,.65583885,.34416115,.19322805,.07227385,.01323209,.059041768,.0011088888,.00064045459,.11384814,.0053567165,Archives,composite
Pakistan,PAK,2018,Asia,Developing countries,238161084416,.018450661,.20206651,.012063264,.069952987,.65381205,.34618792,.1895033,.070880666,.012977024,.057903655,.0010875134,.00062810892,.11165356,.0052534589,Archives,composite
Panama,PAN,1973,Latin America & Caribbean,High income,7852630016,.099756584,.12537873,.072050013,.034822918,.72225821,.27774185,.16162013,.045593347,.030501416,.015091934,.043869235,.0072796112,.057087474,.0077904607,Archives,SNA1968
Panama,PAN,1974,Latin America & Caribbean,High income,8061274112,.12416297,.13908722,.091152385,.036978427,.73413503,.26586503,.18375941,.049563739,.033157561,.016406182,.058930121,.0069690305,.061606225,.0066902693,Archives,SNA1968
Panama,PAN,1975,Latin America & Caribbean,High income,8193891840,.13510245,.12577084,.095204487,.037142184,.70468366,.29531634,.18254602,.050704457,.033920687,.016783772,.063106634,.0069233007,.056033909,.0057777185,Archives,SNA1968
Panama,PAN,1976,Latin America & Caribbean,High income,8317192192,.11815453,.11428251,.083763912,.033263609,.70893526,.29106474,.16723634,.045191389,.030232508,.014958882,.055197388,.0062948512,.054351807,.006200898,Archives,SNA1968
Panama,PAN,1977,Latin America & Caribbean,High income,8386025984,.14727862,.12375768,.103668,.036645845,.70389038,.29610968,.2014032,.052294631,.034984488,.017310137,.069755793,.0055093747,.06820073,.0056426665,Archives,SNA1968
Panama,PAN,1978,Latin America & Caribbean,High income,9196946432,.13321455,.10346866,.09196905,.03203566,.69038296,.30961704,.18926136,.045346212,.030336082,.015010129,.062411997,.0050259661,.071713783,.0047634155,Archives,SNA1968
Panama,PAN,1979,Latin America & Caribbean,High income,9601617920,.13172832,.11394111,.090986498,.035240475,.69071323,.30928674,.19097942,.049967643,.033427767,.016539877,.059088461,.0053806268,.071293302,.0052493913,Archives,SNA1968
Panama,PAN,1980,Latin America & Caribbean,High income,10692330496,.13042517,.11858282,.089193389,.037488017,.68386638,.31613362,.18503539,.053599339,.035857327,.017742014,.053468615,.0045232615,.068345696,.0050984742,Archives,SNA1968
Panama,PAN,1981,Latin America & Caribbean,High income,11678193664,.12297229,.12374069,.082425825,.040799819,.67027968,.32972032,.17922942,.059549674,.039838027,.01971164,.045085952,.0044575189,.065469816,.0046664653,Archives,SNA1968
Panama,PAN,1982,Latin America & Caribbean,High income,12259473408,.1410895,.12714349,.096528076,.040156748,.68416202,.31583801,.19221951,.059606526,.039876066,.01973046,.057846278,.0043346202,.065525375,.0049067019,Archives,SNA1968
Panama,PAN,1983,Latin America & Caribbean,High income,11743724544,.16016352,.13218498,.10917197,.042083971,.68162817,.3183718,.20588315,.063220173,.042293556,.020926621,.068251908,.0044262474,.064973973,.0050108465,Archives,SNA1968
Panama,PAN,1984,Latin America & Caribbean,High income,12065612800,.1514888,.11646339,.10256239,.037614241,.67702955,.32297051,.19637366,.055520084,.037142284,.018377801,.065510541,.0041462365,.065648749,.0055480599,Archives,SNA1968
Panama,PAN,1985,Latin America & Caribbean,High income,12673283072,.13407862,.11796881,.089679733,.039064277,.6688593,.33114073,.18558119,.05873993,.039296325,.019443607,.052523673,.0040331669,.065585211,.0046991943,Archives,SNA1968
Panama,PAN,1986,Latin America & Caribbean,High income,13118967808,.14016369,.1243789,.094772041,.04027978,.67615259,.32384738,.19402134,.059366044,.039715186,.019650862,.0556699,.0041515948,.070524558,.00430925,Archives,SNA1968
Panama,PAN,1987,Latin America & Caribbean,High income,12873234432,.14262521,.12245011,.096201129,.039857149,.67450297,.32549703,.19718599,.0605327,.040495668,.020037038,.05726894,.0038417277,.071173944,.0043686903,Archives,SNA1968
Panama,PAN,1988,Latin America & Caribbean,High income,11161714688,.10784264,.10454278,.081309997,.025720775,.75396889,.24603109,.1458824,.037373092,.025002161,.012370934,.056069143,.0034010089,.045847118,.0031920082,Archives,SNA1968
Panama,PAN,1989,Latin America & Caribbean,High income,11371198464,.093623482,.084502891,.072069608,.019454138,.76978135,.23021862,.13503821,.027676407,.018515192,.0091612162,.051423334,.0026637362,.049401917,.0038728081,Archives,SNA1968
Panama,PAN,1990,Latin America & Caribbean,High income,12290445312,.095496528,.10511567,.070281908,.02775442,.73596299,.26403695,.13142429,.036448918,.024383899,.012065023,.045580056,.0053598988,.039722022,.0043133884,OECD,SNA1968
Panama,PAN,1991,Latin America & Caribbean,High income,13423935488,.10020868,.1088861,.072095834,.030547237,.71945697,.28054303,.13682361,.042166542,.027914979,.014251566,.04467988,.004584318,.038374491,.0070183687,OECD,SNA1968
Panama,PAN,1992,Latin America & Caribbean,High income,14777074688,.093742393,.10887717,.064779773,.033638652,.69104034,.30895966,.1334087,.041926175,.022998119,.018928057,.04143912,.0042317933,.041814867,.0039967378,OECD,SNA1968
Panama,PAN,1993,Latin America & Caribbean,High income,15383944192,.12087698,.10007604,.082312435,.031928219,.68096042,.31903958,.15647924,.040014375,.021786375,.018227998,.058313888,.0040270956,.050040189,.0040836912,OECD,SNA1968
Panama,PAN,1994,Latin America & Caribbean,High income,15815075840,.12516414,.09425249,.084622301,.030529262,.67609066,.32390934,.15786481,.039441437,.022512995,.01692844,.06012449,.0039979331,.050126202,.0041747359,OECD,SNA1968
Panama,PAN,1995,Latin America & Caribbean,High income,16061979648,.13854013,.10778986,.09422449,.034479368,.68012416,.31987581,.17040762,.044920903,.02546417,.019456731,.066262677,.0039192061,.051065836,.004239005,OECD,SNA1968
Panama,PAN,1996,Latin America & Caribbean,High income,16827785216,.14204556,.096399903,.098339751,.029661154,.69231135,.30768862,.16987903,.041805137,.026736911,.015068228,.069480091,.003914034,.050985672,.0036940982,OECD,SNA1968
Panama,PAN,1997,Latin America & Caribbean,High income,17726496768,.15777059,.082013808,.090529457,.034953922,.57380438,.42619559,.17502734,.045530215,.02481091,.020719303,.064910032,.0040512625,.057886943,.0026488791,OECD,SNA2008
Panama,PAN,1998,Latin America & Caribbean,High income,19108145152,.15752508,.059581704,.09023796,.025450435,.5728482,.42715183,.16797771,.036326922,.024224965,.012101958,.064914227,.0042444896,.059628405,.0028636679,OECD,SNA2008
Panama,PAN,1999,Latin America & Caribbean,High income,19740569600,.16084976,.078592315,.091969043,.033655599,.57176983,.42823014,.17700784,.044687163,.026142616,.018544544,.064721845,.0045880331,.060346786,.0026640107,OECD,SNA2008
Panama,PAN,2000,Latin America & Caribbean,High income,20276856832,.1670537,.068924733,.096132085,.02926157,.5754562,.42454386,.17150462,.042829026,.027447803,.015381226,.068756528,.0038195031,.053737417,.0023621365,OECD,SNA2008
Panama,PAN,2001,Latin America & Caribbean,High income,20365385728,.16309404,.060467225,.092670031,.026109749,.56819999,.43180004,.16051808,.038846485,.026556378,.012290109,.066668078,.0043412605,.048555691,.0021065602,OECD,SNA2008
Panama,PAN,2002,Latin America & Caribbean,High income,20845623296,.16203012,.054360215,.090255715,.024079919,.5570305,.44296953,.15540026,.037140135,.026391406,.010748727,.063789725,.0039566346,.04844274,.0020710411,OECD,SNA2008
Panama,PAN,2003,Latin America & Caribbean,High income,21798877184,.15151726,.056409553,.083865903,.025186457,.55350727,.44649276,.15295288,.033604346,.021913625,.011690717,.060175378,.0049519977,.052407112,.0018140501,OECD,SNA2008
Panama,PAN,2004,Latin America & Caribbean,High income,23525689344,.15053576,.057527069,.081875436,.026238464,.54389358,.45610639,.15004817,.034096096,.020252403,.013843691,.059887137,.0044393511,.050094955,.0015306247,OECD,SNA2008
Panama,PAN,2005,Latin America & Caribbean,High income,25346727936,.15186979,.061471608,.079808064,.029168079,.52550322,.47449675,.14795843,.036904436,.021424329,.015480104,.056619793,.005079661,.047577478,.0017770584,OECD,SNA2008
Panama,PAN,2006,Latin America & Caribbean,High income,27403669504,.15119614,.076594196,.078803621,.036673203,.52120131,.47879872,.15740468,.043290503,.022280611,.021009894,.055336785,.0063893213,.050591324,.0017967605,OECD,SNA2008
Panama,PAN,2007,Latin America & Caribbean,High income,30974220288,.16401036,.076758273,.081650749,.038545016,.49783897,.50216109,.16554189,.047174271,.023858797,.023315474,.05741626,.0059971632,.053065825,.0018883724,OECD,SNA2008
Panama,PAN,2008,Latin America & Caribbean,High income,34393374720,.17240021,.070037529,.080882341,.037179105,.46915454,.53084546,.16328172,.04612178,.02253798,.023583796,.057825409,.0051057753,.052635007,.0015937389,OECD,SNA2008
Panama,PAN,2009,Latin America & Caribbean,High income,34985082880,.1708827,.075942844,.077486321,.041506756,.45344743,.54655254,.16276675,.049906623,.021791022,.028115598,.055675518,.0050066975,.050770205,.0014077042,OECD,SNA2008
Panama,PAN,2010,Latin America & Caribbean,High income,36955521024,.18281946,.072536066,.082746617,.039705239,.45261383,.54738617,.17120424,.047176801,.020668574,.026508223,.060749725,.0049289493,.056878049,.0014707219,OECD,SNA2008
Panama,PAN,2011,Latin America & Caribbean,High income,41168150528,.19975668,.056599911,.085315853,.032426152,.42709887,.57290113,.17092979,.041006416,.020128412,.020878006,.064000435,.0044409498,.060053945,.0014280331,OECD,SNA2008
Panama,PAN,2012,Latin America & Caribbean,High income,45364400128,.1894113,.075436443,.078611195,.044128127,.41502908,.58497095,.17324659,.051548332,.019094838,.032453496,.058592211,.0041795503,.057759967,.0011665256,OECD,SNA2008
Panama,PAN,2013,Latin America & Caribbean,High income,48321314816,.21630022,.070083678,.086630046,.04201458,.40050837,.59949166,.17550199,.050820626,.022045806,.028774817,.063748568,.0053144684,.054551858,.0010664657,OECD,SNA2008
Panama,PAN,2014,Latin America & Caribbean,High income,50563100672,.20934661,.057061151,.082683153,.034524381,.39495817,.6050418,.16292506,.042336147,.019326299,.023009852,.062046845,.0046711275,.052992832,.00087810261,OECD,SNA2008
Panama,PAN,2015,Latin America & Caribbean,High income,53287727104,.20990267,.051407799,.082678847,.031158714,.39389133,.60610867,.15757975,.040545635,.019758999,.020786632,.061999585,.003907836,.050397713,.00072897412,OECD,SNA2008
Panama,PAN,2016,Latin America & Caribbean,High income,55751532544,.21757177,.056626711,.085823454,.034289714,.39446044,.60553956,.16338697,.044096161,.020526819,.02356934,.064131178,.0038406476,.050682578,.00063640886,OECD,SNA2008
Panama,PAN,2017,Latin America & Caribbean,High income,58560065536,.21842884,.051001906,.086041041,.030911809,.3939088,.60609126,.15775685,.042017393,.022254162,.019763235,.063202284,.0042982236,.047651477,.00058747805,OECD,SNA2008
Panama,PAN,2018,Latin America & Caribbean,High income,60499824640,.21983781,.051611107,.086483099,.031307556,.39339501,.60660499,.15519534,.044014834,.023971219,.020043617,.062328339,.0040245135,.044273365,.00055429083,OECD,SNA2008
Peru,PER,1965,Latin America & Caribbean,Upper middle income,37931802624,.047653615,.059980836,.028094832,.024618324,.58956349,.41043648,.10613474,.022218572,.0055119148,.016706657,.021618707,.0041018901,.057554647,.00064092042,Archives,composite
Peru,PER,1966,Latin America & Caribbean,Upper middle income,41147346944,.04798764,.059832927,.028303079,.024543509,.58979934,.41020072,.10611625,.022169769,.0054998077,.016669959,.021785861,.0040928801,.05742823,.00063951261,Archives,composite
Peru,PER,1967,Latin America & Caribbean,Upper middle income,42732138496,.045253832,.06043797,.026884865,.024532357,.59409034,.40590969,.10482954,.022170007,.0054998673,.01667014,.020498246,.0040929243,.057428848,.00063951948,Archives,composite
Peru,PER,1968,Latin America & Caribbean,Upper middle income,42710421504,.044907413,.063662045,.027036453,.02533439,.60204875,.39795125,.10765061,.022900697,.0056811343,.017219562,.020539891,.0042278208,.059321612,.00066059706,Archives,composite
Peru,PER,1969,Latin America & Caribbean,Upper middle income,44238454784,.046103448,.072504334,.028042011,.028404219,.60824108,.39175892,.10863452,.024747815,.0071559944,.017591819,.020419855,.0062614949,.056609023,.00059633289,Archives,composite
Peru,PER,1970,Latin America & Caribbean,Upper middle income,45743652864,.047414485,.082807057,.02928514,.03166201,.61764121,.38235882,.10786121,.030226976,.0073883757,.0228386,.021379577,.0038823634,.052372295,0,Archives,SNA1968
Peru,PER,1971,Latin America & Caribbean,Upper middle income,47652827136,.046793573,.058973059,.029271107,.022083232,.62553692,.37446305,.10487536,.021358233,.0082338089,.013124424,.020817921,.0046995752,.054713752,.0032858818,Archives,SNA1968
Peru,PER,1972,Latin America & Caribbean,Upper middle income,49319976960,.050838497,.058718532,.032732174,.020912826,.64384621,.35615376,.10505649,.020142812,.0077924747,.012350338,.024264708,.0045211054,.04954838,.0065794955,Archives,SNA1968
Peru,PER,1973,Latin America & Caribbean,Upper middle income,52431736832,.058097132,.070452854,.037241992,.025290476,.64102978,.35897022,.10996379,.025741452,.0094846031,.01625685,.027383815,.0043190359,.051310148,.00120933,Archives,SNA1968
Peru,PER,1974,Latin America & Caribbean,Upper middle income,57296740352,.071409605,.077829055,.043989807,.029884735,.61602086,.38397917,.12547244,.03089132,.011332151,.019559165,.033022568,.0053459583,.055732418,.00048017592,Archives,SNA1968
Peru,PER,1975,Latin America & Caribbean,Upper middle income,59738415104,.076448709,.068255931,.047136839,.026170608,.61658126,.3834188,.13252996,.028901108,.012895059,.016006049,.034222633,.0046664868,.06259314,.002146584,Archives,SNA1968
Peru,PER,1976,Latin America & Caribbean,Upper middle income,60454117376,.058150586,.059314553,.036024228,.02256925,.61949897,.38050106,.12438917,.02395675,.010878162,.013078588,.025648942,.0049277144,.068678081,.0011776928,Archives,SNA1968
Peru,PER,1977,Latin America & Caribbean,Upper middle income,59854274560,.054269169,.061592057,.033597134,.023461446,.61908329,.38091674,.12865758,.022151576,.008548636,.01360294,.025886748,.0063958778,.072538607,.0016847678,Archives,SNA1968
Peru,PER,1978,Latin America & Caribbean,Upper middle income,58306400256,.048067473,.060252607,.028692402,.024286661,.5969193,.40308067,.14771633,.023312869,.0099183349,.013394536,.018746052,.0056448402,.096121743,.0038907935,Archives,SNA1968
Peru,PER,1979,Latin America & Caribbean,Upper middle income,61994971136,.054586809,.090202078,.030102996,.040458325,.55147016,.44852987,.17846352,.038017169,.010477171,.027539993,.019210516,.0053882594,.11465018,.001197391,Archives,SNA1968
Peru,PER,1980,Latin America & Caribbean,Upper middle income,65846738944,.066258699,.14248243,.036858901,.063221201,.55628777,.44371226,.21145611,.059296891,.011759998,.047536895,.024621185,.0059628161,.12058139,.00099380268,Archives,SNA1968
Peru,PER,1981,Latin America & Caribbean,Upper middle income,69643976704,.069819048,.072756231,.039218895,.031887453,.56172198,.43827799,.1674276,.03099856,.011185048,.019813512,.027135134,.0057523097,.10130457,.0022370096,Archives,SNA1968
Peru,PER,1982,Latin America & Caribbean,Upper middle income,69423521792,.060940612,.077032797,.034824774,.033012077,.57145429,.42854574,.1666059,.031424969,.010043031,.021381935,.024059668,.0055074687,.10366999,.0019438125,Archives,SNA1968
Peru,PER,1983,Latin America & Caribbean,Upper middle income,61841518592,.048558213,.0577319,.028643981,.023676459,.58988953,.4101105,.13912623,.022722794,.0077314903,.014991302,.020541653,.0042605237,.089470997,.0021302619,Archives,SNA1968
Peru,PER,1984,Latin America & Caribbean,Upper middle income,64030814208,.049430821,.058847774,.028031019,.025476631,.56707573,.4329243,.15442862,.023723358,.0073393257,.016384033,.020232311,.0046030404,.099496476,.0063734404,Archives,SNA1968
Peru,PER,1985,Latin America & Caribbean,Upper middle income,65570512896,.053280201,.050651576,.029395059,.022706749,.55170697,.44829303,.17611769,.020908041,.0058226776,.015085363,.022095094,.0034846736,.12405439,.0055754776,Archives,SNA1968
Peru,PER,1986,Latin America & Caribbean,Upper middle income,71597064192,.047923587,.074172564,.027003027,.032379288,.56346005,.43653995,.14559981,.028808426,.0071332096,.021675218,.019562928,.0058926335,.088389501,.0029463167,Archives,SNA1968
Peru,PER,1987,Latin America & Caribbean,Upper middle income,78988607488,.046530046,.059861705,.026436832,.025850264,.56816691,.43183309,.13811085,.02237726,.0048497589,.017527502,.021060558,.005163983,.08434505,.005163983,Archives,SNA1968
Peru,PER,1988,Latin America & Caribbean,Upper middle income,69997092864,.031502951,.063412376,.016904058,.02938615,.53658646,.46341351,.12882842,.024624448,.0045763464,.020048102,.012782161,.0065099122,.075288549,.0096233478,Archives,SNA1968
Peru,PER,1989,Latin America & Caribbean,Upper middle income,61582749696,.026811883,.041136626,.014964167,.018177576,.55811697,.441883,.11225153,.015108533,.0023412828,.012767249,.012739873,.0039968388,.066634044,.01377224,Archives,SNA1968
Peru,PER,1990,Latin America & Caribbean,Upper middle income,58902372352,.020127585,.059329063,.01131614,.025973054,.56222045,.43777961,.12598006,.0073351599,.00079342874,.0065417308,.0098624574,.017131533,.089918628,.0017322864,OECD,SNA1968
Peru,PER,1991,Latin America & Caribbean,Upper middle income,60364951552,.047217842,.050741419,.024891188,.023992755,.52715641,.47284359,.14226148,.010080066,.0017228487,.0083572175,.021749383,.013252745,.094435729,.0027435615,OECD,SNA1968
Peru,PER,1992,Latin America & Caribbean,Upper middle income,60553379840,.062662855,.046856817,.03357707,.021749206,.53583688,.46416312,.15225489,.017818496,.0051120212,.012706474,.026741967,.0053996397,.098298825,.0039959536,OECD,SNA1968
Peru,PER,1993,Latin America & Caribbean,Upper middle income,63905693696,.067790419,.046130158,.03567411,.02185457,.52624118,.47375885,.15203887,.021648951,.0082295239,.013419427,.026564598,.003914726,.098643787,.0012668162,OECD,SNA1968
Peru,PER,1994,Latin America & Caribbean,Upper middle income,72080809984,.077101879,.047864672,.040234849,.022886969,.52184004,.47815996,.16681419,.02721451,.010891986,.016322521,.028299429,.00092021009,.10744521,.0029348324,OECD,SNA1968
Peru,PER,1995,Latin America & Caribbean,Upper middle income,77117538304,.078714676,.055505622,.041320417,.026368547,.52493918,.47506085,.17154326,.030867791,.010854756,.020013036,.029048057,.00026215395,.10981175,.001553504,OECD,SNA1968
Peru,PER,1996,Latin America & Caribbean,Upper middle income,79039807488,.080639482,.073215298,.042338472,.034774773,.52503401,.47496596,.17866312,.039286025,.011585281,.027700746,.029623589,.000019947609,.10804766,.0016859001,OECD,SNA1968
Peru,PER,1997,Latin America & Caribbean,Upper middle income,83877896192,.084680267,.072237842,.044375982,.034382205,.52404159,.47595838,.18669719,.039556205,.012505778,.027050426,.030645931,.000021795544,.11236629,.004106957,OECD,SNA1968
Peru,PER,1998,Latin America & Caribbean,Upper middle income,83292192768,.080690071,.067866176,.042697061,.031954866,.52914888,.47085115,.17640428,.038520001,.013944325,.024575677,.028277382,8.7597236e-06,.10582455,.003773567,OECD,composite
Peru,PER,1999,Latin America & Caribbean,Upper middle income,84444610560,.076115675,.052077804,.04054654,.024336154,.53269631,.46730375,.16157176,.031962745,.014333986,.017628755,.026155949,.000069466645,.1000042,.0033794069,OECD,composite
Peru,PER,2000,Latin America & Caribbean,Upper middle income,86713008128,.074746959,.053420726,.039985158,.024843829,.53494024,.46505973,.1597183,.030309459,.013935754,.016373705,.025970226,.0019266951,.097063743,.0044481899,OECD,composite
Peru,PER,2001,Latin America & Caribbean,Upper middle income,87072661504,.071252681,.066774145,.038276315,.030903662,.53719121,.46280882,.1608091,.032028623,.013521484,.01850714,.024817217,.0054200073,.092674166,.0058690868,OECD,composite
Peru,PER,2002,Latin America & Caribbean,Upper middle income,91908079616,.06451384,.067308128,.034553558,.031257953,.53559917,.46440086,.15805787,.033363499,.014059371,.019304128,.021050962,.0048402646,.094879985,.0039231628,OECD,composite
Peru,PER,2003,Latin America & Caribbean,Upper middle income,95655403520,.066236854,.079621352,.035432864,.037028562,.53494185,.46505818,.16806933,.041822616,.01522624,.026596379,.020973969,.0024250816,.099433243,.0034144248,OECD,composite
Peru,PER,2004,Latin America & Caribbean,Upper middle income,100288831488,.063816294,.088558339,.034064747,.041286442,.53379387,.46620616,.16960497,.042177841,.015020971,.027156869,.01982017,.0057187611,.098618947,.0032692801,OECD,composite
Peru,PER,2005,Latin America & Caribbean,Upper middle income,106500276224,.058932573,.1106219,.031260144,.051943716,.53043914,.46956086,.17540421,.051562503,.014854451,.036708053,.017342607,.0057884464,.097835414,.0028752268,OECD,composite
Peru,PER,2006,Latin America & Caribbean,Upper middle income,114463219712,.064451918,.15468179,.033932164,.073246084,.52647251,.47352752,.19286692,.072571076,.016872089,.055698995,.018163437,.0052787317,.094052956,.0028007252,OECD,composite
Peru,PER,2007,Latin America & Caribbean,Upper middle income,124221284352,.063325837,.17966625,.033512603,.084585242,.52920902,.47079095,.20035501,.081728809,.017030403,.064698413,.017583741,.0065389946,.091895863,.0026075954,OECD,SNA2008
Peru,PER,2008,Latin America & Caribbean,Upper middle income,135654162432,.072467737,.17039335,.038477499,.079921238,.53096038,.46903968,.20523831,.078967884,.018732451,.060235426,.020728625,.0066724634,.096543498,.0023258447,OECD,SNA2008
Peru,PER,2009,Latin America & Caribbean,Upper middle income,136417550336,.071940623,.14173675,.039763965,.063394159,.55273312,.44726691,.18526524,.064792328,.019019222,.0457731,.021598445,.0061061131,.090063646,.0027047398,OECD,SNA2008
Peru,PER,2010,Latin America & Caribbean,Upper middle income,147899809792,.071847603,.15265769,.038593885,.070655607,.53716314,.46283686,.19485819,.071214467,.018606639,.052607823,.020673817,.0058165099,.094770543,.0023828675,OECD,SNA2008
Peru,PER,2011,Latin America & Caribbean,Upper middle income,157176250368,.075439781,.16460387,.039559774,.078287445,.52438879,.47561121,.199393,.081215315,.020123102,.061092205,.020559719,.0043169861,.090629287,.0026716811,OECD,SNA2008
Peru,PER,2012,Latin America & Caribbean,Upper middle income,166795722752,.07924898,.17694628,.042995468,.080946453,.54253656,.45746341,.20625122,.08499106,.022177784,.062813282,.021704756,.0040618563,.090964213,.0045293211,OECD,SNA2008
Peru,PER,2013,Latin America & Caribbean,Upper middle income,176598417408,.083096139,.16075628,.045440089,.072848707,.54683757,.45316246,.20596236,.078708664,.023718322,.054990344,.022517992,.0042625656,.092520699,.0079524461,OECD,SNA2008
Peru,PER,2014,Latin America & Caribbean,Upper middle income,180448428032,.086990014,.16953464,.048486605,.0750392,.55738127,.4426187,.21029533,.083262913,.027138926,.056123987,.022478359,.0041165738,.09540695,.0050305491,OECD,SNA2008
Peru,PER,2015,Latin America & Caribbean,Upper middle income,186182451200,.079103522,.14161749,.044463694,.062015008,.56209499,.43790501,.19132632,.068115726,.022220427,.045895293,.022874258,.0043801791,.092155464,.0038006906,OECD,SNA2008
